,game,player,color,move,turn
18989,217,Fischer Robert J (USA),White,Bd4,45
18990,217,Bisguier Arthur B (USA),Black,Re8,46
18991,217,Fischer Robert J (USA),White,Rh5,47
18992,217,Bisguier Arthur B (USA),Black,g5,48
18993,217,Fischer Robert J (USA),White,g4,49
18994,218,Fischer Robert J (USA),White,e4,1
18995,218,Garcia Raimundo (ARG),Black,c5,2
18996,218,Fischer Robert J (USA),White,Nc3,3
18997,218,Garcia Raimundo (ARG),Black,e6,4
18998,218,Fischer Robert J (USA),White,Nge2,5
18999,218,Garcia Raimundo (ARG),Black,d6,6
19000,218,Fischer Robert J (USA),White,g3,7
19001,218,Garcia Raimundo (ARG),Black,Nf6,8
19002,218,Fischer Robert J (USA),White,Bg2,9
19003,218,Garcia Raimundo (ARG),Black,Nc6,10
19004,218,Fischer Robert J (USA),White,O-O,11
19005,218,Garcia Raimundo (ARG),Black,a6,12
19006,218,Fischer Robert J (USA),White,d3,13
19007,218,Garcia Raimundo (ARG),Black,Be7,14
19008,218,Fischer Robert J (USA),White,h3,15
19009,218,Garcia Raimundo (ARG),Black,Qc7,16
19010,218,Fischer Robert J (USA),White,Be3,17
19011,218,Garcia Raimundo (ARG),Black,b5,18
19012,218,Fischer Robert J (USA),White,a3,19
19013,218,Garcia Raimundo (ARG),Black,Bb7,20
19014,218,Fischer Robert J (USA),White,f4,21
19015,218,Garcia Raimundo (ARG),Black,b4,22
19016,218,Fischer Robert J (USA),White,axb4,23
19017,218,Garcia Raimundo (ARG),Black,Nxb4,24
19018,218,Fischer Robert J (USA),White,f5,25
19019,218,Garcia Raimundo (ARG),Black,e5,26
19020,218,Fischer Robert J (USA),White,Na4,27
19021,218,Garcia Raimundo (ARG),Black,O-O,28
19022,218,Fischer Robert J (USA),White,c3,29
19023,218,Garcia Raimundo (ARG),Black,Nc6,30
19024,218,Fischer Robert J (USA),White,Qd2,31
19025,218,Garcia Raimundo (ARG),Black,Rad8,32
19026,218,Fischer Robert J (USA),White,g4,33
19027,218,Garcia Raimundo (ARG),Black,h6,34
19028,218,Fischer Robert J (USA),White,Ng3,35
19029,218,Garcia Raimundo (ARG),Black,Nh7,36
19030,218,Fischer Robert J (USA),White,b4,37
19031,218,Garcia Raimundo (ARG),Black,cxb4,38
19032,218,Fischer Robert J (USA),White,Bb6,39
19033,218,Garcia Raimundo (ARG),Black,Qd7,40
19034,218,Fischer Robert J (USA),White,Bxd8,41
19035,218,Garcia Raimundo (ARG),Black,Qxd8,42
19036,218,Fischer Robert J (USA),White,cxb4,43
19037,218,Garcia Raimundo (ARG),Black,Bg5,44
19038,218,Fischer Robert J (USA),White,Qe1,45
19039,218,Garcia Raimundo (ARG),Black,Bh4,46
19040,218,Fischer Robert J (USA),White,Kh2,47
19041,218,Garcia Raimundo (ARG),Black,h5,48
19042,218,Fischer Robert J (USA),White,Qd1,49
19043,218,Garcia Raimundo (ARG),Black,Bg5,50
19044,218,Fischer Robert J (USA),White,Rb1,51
19045,218,Garcia Raimundo (ARG),Black,Bf4,52
19046,218,Fischer Robert J (USA),White,Rxf4,53
19047,218,Garcia Raimundo (ARG),Black,exf4,54
19048,218,Fischer Robert J (USA),White,Nxh5,55
19049,218,Garcia Raimundo (ARG),Black,Qg5,56
19050,218,Fischer Robert J (USA),White,Qf3,57
19051,218,Garcia Raimundo (ARG),Black,Ne5,58
19052,218,Fischer Robert J (USA),White,Qxf4,59
19053,218,Garcia Raimundo (ARG),Black,Nxd3,60
19054,218,Fischer Robert J (USA),White,Qxd6,61
19055,218,Garcia Raimundo (ARG),Black,Nf2,62
19056,218,Fischer Robert J (USA),White,Nc5,63
19057,218,Garcia Raimundo (ARG),Black,g6,64
19058,218,Fischer Robert J (USA),White,Qf4,65
19059,218,Garcia Raimundo (ARG),Black,gxh5,66
19060,218,Fischer Robert J (USA),White,Qxf2,67
19061,218,Garcia Raimundo (ARG),Black,Bc6,68
19062,218,Fischer Robert J (USA),White,h4,69
19063,218,Garcia Raimundo (ARG),Black,Qxg4,70
19064,218,Fischer Robert J (USA),White,Bh3,71
19065,219,Fischer Robert J (USA),White,e4,1
19066,219,Gheorghiu Florin (ROM),Black,e5,2
19067,219,Fischer Robert J (USA),White,Nf3,3
19068,219,Gheorghiu Florin (ROM),Black,Nf6,4
19069,219,Fischer Robert J (USA),White,Nxe5,5
19070,219,Gheorghiu Florin (ROM),Black,d6,6
19071,219,Fischer Robert J (USA),White,Nf3,7
19072,219,Gheorghiu Florin (ROM),Black,Nxe4,8
19073,219,Fischer Robert J (USA),White,d4,9
19074,219,Gheorghiu Florin (ROM),Black,Be7,10
19075,219,Fischer Robert J (USA),White,Bd3,11
19076,219,Gheorghiu Florin (ROM),Black,Nf6,12
19077,219,Fischer Robert J (USA),White,h3,13
19078,219,Gheorghiu Florin (ROM),Black,O-O,14
19079,219,Fischer Robert J (USA),White,O-O,15
19080,219,Gheorghiu Florin (ROM),Black,Re8,16
19081,219,Fischer Robert J (USA),White,c4,17
19082,219,Gheorghiu Florin (ROM),Black,Nc6,18
19083,219,Fischer Robert J (USA),White,Nc3,19
19084,219,Gheorghiu Florin (ROM),Black,h6,20
19085,219,Fischer Robert J (USA),White,Re1,21
19086,219,Gheorghiu Florin (ROM),Black,Bf8,22
19087,219,Fischer Robert J (USA),White,Rxe8,23
19088,219,Gheorghiu Florin (ROM),Black,Qxe8,24
19089,219,Fischer Robert J (USA),White,Bf4,25
19090,219,Gheorghiu Florin (ROM),Black,Bd7,26
19091,219,Fischer Robert J (USA),White,Qd2,27
19092,219,Gheorghiu Florin (ROM),Black,Qc8,28
19093,219,Fischer Robert J (USA),White,d5,29
19094,219,Gheorghiu Florin (ROM),Black,Nb4,30
19095,219,Fischer Robert J (USA),White,Ne4,31
19096,219,Gheorghiu Florin (ROM),Black,Nxe4,32
19097,219,Fischer Robert J (USA),White,Bxe4,33
19098,219,Gheorghiu Florin (ROM),Black,Na6,34
19099,219,Fischer Robert J (USA),White,Nd4,35
19100,219,Gheorghiu Florin (ROM),Black,Nc5,36
19101,219,Fischer Robert J (USA),White,Bc2,37
19102,219,Gheorghiu Florin (ROM),Black,a5,38
19103,219,Fischer Robert J (USA),White,Re1,39
19104,219,Gheorghiu Florin (ROM),Black,Qd8,40
19105,219,Fischer Robert J (USA),White,Re3,41
19106,219,Gheorghiu Florin (ROM),Black,b6,42
19107,219,Fischer Robert J (USA),White,Rg3,43
19108,219,Gheorghiu Florin (ROM),Black,Kh8,44
19109,219,Fischer Robert J (USA),White,Nf3,45
19110,219,Gheorghiu Florin (ROM),Black,Qe7,46
19111,219,Fischer Robert J (USA),White,Qd4,47
19112,219,Gheorghiu Florin (ROM),Black,Qf6,48
19113,219,Fischer Robert J (USA),White,Qxf6,49
19114,219,Gheorghiu Florin (ROM),Black,gxf6,50
19115,219,Fischer Robert J (USA),White,Nd4,51
19116,219,Gheorghiu Florin (ROM),Black,Re8,52
19117,219,Fischer Robert J (USA),White,Re3,53
19118,219,Gheorghiu Florin (ROM),Black,Rb8,54
19119,219,Fischer Robert J (USA),White,b3,55
19120,219,Gheorghiu Florin (ROM),Black,b5,56
19121,219,Fischer Robert J (USA),White,cxb5,57
19122,219,Gheorghiu Florin (ROM),Black,Bxb5,58
19123,219,Fischer Robert J (USA),White,Nf5,59
19124,219,Gheorghiu Florin (ROM),Black,Bd7,60
19125,219,Fischer Robert J (USA),White,Nxh6,61
19126,219,Gheorghiu Florin (ROM),Black,Rb4,62
19127,219,Fischer Robert J (USA),White,Rg3,63
19128,219,Gheorghiu Florin (ROM),Black,Bxh6,64
19129,219,Fischer Robert J (USA),White,Bxh6,65
19130,219,Gheorghiu Florin (ROM),Black,Ne4,66
19131,219,Fischer Robert J (USA),White,Bg7+,67
19132,219,Gheorghiu Florin (ROM),Black,Kh7,68
19133,219,Fischer Robert J (USA),White,f3,69
19134,220,Fischer Robert J (USA),White,e4,1
19135,220,O'kelly De Galway Alberic (BEL),Black,e5,2
19136,220,Fischer Robert J (USA),White,Nf3,3
19137,220,O'kelly De Galway Alberic (BEL),Black,Nc6,4
19138,220,Fischer Robert J (USA),White,Bb5,5
19139,220,O'kelly De Galway Alberic (BEL),Black,a6,6
19140,220,Fischer Robert J (USA),White,Ba4,7
19141,220,O'kelly De Galway Alberic (BEL),Black,Nf6,8
19142,220,Fischer Robert J (USA),White,O-O,9
19143,220,O'kelly De Galway Alberic (BEL),Black,Be7,10
19144,220,Fischer Robert J (USA),White,Re1,11
19145,220,O'kelly De Galway Alberic (BEL),Black,b5,12
19146,220,Fischer Robert J (USA),White,Bb3,13
19147,220,O'kelly De Galway Alberic (BEL),Black,d6,14
19148,220,Fischer Robert J (USA),White,c3,15
19149,220,O'kelly De Galway Alberic (BEL),Black,O-O,16
19150,220,Fischer Robert J (USA),White,h3,17
19151,220,O'kelly De Galway Alberic (BEL),Black,Na5,18
19152,220,Fischer Robert J (USA),White,Bc2,19
19153,220,O'kelly De Galway Alberic (BEL),Black,c5,20
19154,220,Fischer Robert J (USA),White,d4,21
19155,220,O'kelly De Galway Alberic (BEL),Black,Nc6,22
19156,220,Fischer Robert J (USA),White,Nbd2,23
19157,220,O'kelly De Galway Alberic (BEL),Black,Qc7,24
19158,220,Fischer Robert J (USA),White,dxc5,25
19159,220,O'kelly De Galway Alberic (BEL),Black,dxc5,26
19160,220,Fischer Robert J (USA),White,Nf1,27
19161,220,O'kelly De Galway Alberic (BEL),Black,Be6,28
19162,220,Fischer Robert J (USA),White,Ne3,29
19163,220,O'kelly De Galway Alberic (BEL),Black,Rad8,30
19164,220,Fischer Robert J (USA),White,Qe2,31
19165,220,O'kelly De Galway Alberic (BEL),Black,c4,32
19166,220,Fischer Robert J (USA),White,Nf5,33
19167,220,O'kelly De Galway Alberic (BEL),Black,Rfe8,34
19168,220,Fischer Robert J (USA),White,Bg5,35
19169,220,O'kelly De Galway Alberic (BEL),Black,Nd7,36
19170,220,Fischer Robert J (USA),White,Bxe7,37
19171,220,O'kelly De Galway Alberic (BEL),Black,Nxe7,38
19172,220,Fischer Robert J (USA),White,Ng5,39
19173,220,O'kelly De Galway Alberic (BEL),Black,h6,40
19174,220,Fischer Robert J (USA),White,Nxe6,41
19175,220,O'kelly De Galway Alberic (BEL),Black,fxe6,42
19176,220,Fischer Robert J (USA),White,Ne3,43
19177,220,O'kelly De Galway Alberic (BEL),Black,Ng6,44
19178,220,Fischer Robert J (USA),White,g3,45
19179,220,O'kelly De Galway Alberic (BEL),Black,Nf6,46
19180,220,Fischer Robert J (USA),White,Red1,47
19181,220,O'kelly De Galway Alberic (BEL),Black,Rxd1+,48
19182,220,Fischer Robert J (USA),White,Rxd1,49
19183,220,O'kelly De Galway Alberic (BEL),Black,Rd8,50
19184,220,Fischer Robert J (USA),White,Rxd8+,51
19185,220,O'kelly De Galway Alberic (BEL),Black,Qxd8,52
19186,220,Fischer Robert J (USA),White,b3,53
19187,220,O'kelly De Galway Alberic (BEL),Black,cxb3,54
19188,220,Fischer Robert J (USA),White,Bxb3,55
19189,220,O'kelly De Galway Alberic (BEL),Black,Nf8,56
19190,220,Fischer Robert J (USA),White,c4,57
19191,220,O'kelly De Galway Alberic (BEL),Black,Qd7,58
19192,220,Fischer Robert J (USA),White,Qc2,59
19193,220,O'kelly De Galway Alberic (BEL),Black,Qb7,60
19194,220,Fischer Robert J (USA),White,cxb5,61
19195,220,O'kelly De Galway Alberic (BEL),Black,axb5,62
19196,220,Fischer Robert J (USA),White,Ng4,63
19197,220,O'kelly De Galway Alberic (BEL),Black,N6d7,64
19198,220,Fischer Robert J (USA),White,Qd3,65
19199,220,O'kelly De Galway Alberic (BEL),Black,Qc6,66
19200,220,Fischer Robert J (USA),White,Qe3,67
19201,220,O'kelly De Galway Alberic (BEL),Black,Kf7,68
19202,220,Fischer Robert J (USA),White,Nxe5+,69
19203,220,O'kelly De Galway Alberic (BEL),Black,Nxe5,70
19204,220,Fischer Robert J (USA),White,Qf4+,71
19205,221,Browne Walter S (USA),White,e4,1
19206,221,Fischer Robert J (USA),Black,Nf6,2
19207,221,Browne Walter S (USA),White,e5,3
19208,221,Fischer Robert J (USA),Black,Nd5,4
19209,221,Browne Walter S (USA),White,d4,5
19210,221,Fischer Robert J (USA),Black,d6,6
19211,221,Browne Walter S (USA),White,Nf3,7
19212,221,Fischer Robert J (USA),Black,g6,8
19213,221,Browne Walter S (USA),White,Be2,9
19214,221,Fischer Robert J (USA),Black,Bg7,10
19215,221,Browne Walter S (USA),White,c4,11
19216,221,Fischer Robert J (USA),Black,Nb6,12
19217,221,Browne Walter S (USA),White,exd6,13
19218,221,Fischer Robert J (USA),Black,cxd6,14
19219,221,Browne Walter S (USA),White,Nc3,15
19220,221,Fischer Robert J (USA),Black,O-O,16
19221,221,Browne Walter S (USA),White,O-O,17
19222,221,Fischer Robert J (USA),Black,Nc6,18
19223,221,Browne Walter S (USA),White,Be3,19
19224,221,Fischer Robert J (USA),Black,Bg4,20
19225,221,Browne Walter S (USA),White,b3,21
19226,221,Fischer Robert J (USA),Black,d5,22
19227,221,Browne Walter S (USA),White,c5,23
19228,221,Fischer Robert J (USA),Black,Nc8,24
19229,221,Browne Walter S (USA),White,h3,25
19230,221,Fischer Robert J (USA),Black,Bxf3,26
19231,221,Browne Walter S (USA),White,Bxf3,27
19232,221,Fischer Robert J (USA),Black,e6,28
19233,221,Browne Walter S (USA),White,Qd2,29
19234,221,Fischer Robert J (USA),Black,N8e7,30
19235,221,Browne Walter S (USA),White,Nb5,31
19236,221,Fischer Robert J (USA),Black,Nf5,32
19237,221,Browne Walter S (USA),White,Bg4,33
19238,221,Fischer Robert J (USA),Black,a6,34
19239,221,Browne Walter S (USA),White,Bxf5,35
19240,221,Fischer Robert J (USA),Black,axb5,36
19241,221,Browne Walter S (USA),White,Bc2,37
19242,221,Fischer Robert J (USA),Black,Ra3,38
19243,221,Browne Walter S (USA),White,b4,39
19244,221,Fischer Robert J (USA),Black,f5,40
19245,221,Browne Walter S (USA),White,Bb3,41
19246,221,Fischer Robert J (USA),Black,Qf6,42
19247,221,Browne Walter S (USA),White,Qd3,43
19248,221,Fischer Robert J (USA),Black,f4,44
19249,221,Browne Walter S (USA),White,Bc1,45
19250,221,Fischer Robert J (USA),Black,Ra6,46
19251,221,Browne Walter S (USA),White,Bb2,47
19252,221,Fischer Robert J (USA),Black,f3,48
19253,221,Browne Walter S (USA),White,g3,49
19254,221,Fischer Robert J (USA),Black,Qf5,50
19255,221,Browne Walter S (USA),White,Qxf5,51
19256,221,Fischer Robert J (USA),Black,gxf5,52
19257,221,Browne Walter S (USA),White,Rad1,53
19258,221,Fischer Robert J (USA),Black,Nxb4,54
19259,221,Browne Walter S (USA),White,Rfe1,55
19260,221,Fischer Robert J (USA),Black,f4,56
19261,221,Browne Walter S (USA),White,a3,57
19262,221,Fischer Robert J (USA),Black,Nc6,58
19263,221,Browne Walter S (USA),White,Rxe6,59
19264,221,Fischer Robert J (USA),Black,fxg3,60
19265,221,Browne Walter S (USA),White,Bxd5,61
19266,221,Fischer Robert J (USA),Black,gxf2+,62
19267,221,Browne Walter S (USA),White,Kxf2,63
19268,221,Fischer Robert J (USA),Black,Kh8,64
19269,221,Browne Walter S (USA),White,Re3,65
19270,221,Fischer Robert J (USA),Black,b4,66
19271,221,Browne Walter S (USA),White,axb4,67
19272,221,Fischer Robert J (USA),Black,Nxb4,68
19273,221,Browne Walter S (USA),White,Bxf3,69
19274,221,Fischer Robert J (USA),Black,Ra2,70
19275,221,Browne Walter S (USA),White,Rb3,71
19276,221,Fischer Robert J (USA),Black,Nc6,72
19277,221,Browne Walter S (USA),White,Kg3,73
19278,221,Fischer Robert J (USA),Black,Rg8,74
19279,221,Browne Walter S (USA),White,Kf4,75
19280,221,Fischer Robert J (USA),Black,Rf8+,76
19281,221,Browne Walter S (USA),White,Ke4,77
19282,221,Fischer Robert J (USA),Black,Rf7,78
19283,221,Browne Walter S (USA),White,Bg4,79
19284,221,Fischer Robert J (USA),Black,Re7+,80
19285,221,Browne Walter S (USA),White,Kd3,81
19286,221,Fischer Robert J (USA),Black,Ra4,82
19287,221,Browne Walter S (USA),White,Ra1,83
19288,221,Fischer Robert J (USA),Black,Rxd4+,84
19289,221,Browne Walter S (USA),White,Bxd4,85
19290,221,Fischer Robert J (USA),Black,Bxd4,86
19291,221,Browne Walter S (USA),White,Ra8+,87
19292,221,Fischer Robert J (USA),Black,Kg7,88
19293,221,Browne Walter S (USA),White,Rb5,89
19294,221,Fischer Robert J (USA),Black,Bf2,90
19295,221,Browne Walter S (USA),White,Bf5,91
19296,221,Fischer Robert J (USA),Black,Ne5+,92
19297,221,Browne Walter S (USA),White,Kc3,93
19298,221,Fischer Robert J (USA),Black,Be1+,94
19299,221,Browne Walter S (USA),White,Kd4,95
19300,221,Fischer Robert J (USA),Black,Nc6+,96
19301,221,Browne Walter S (USA),White,Kc4,97
19302,221,Fischer Robert J (USA),Black,Bh4,98
19303,221,Browne Walter S (USA),White,Bc8,99
19304,221,Fischer Robert J (USA),Black,Nd8,100
19305,221,Browne Walter S (USA),White,Ra2,101
19306,221,Fischer Robert J (USA),Black,Rc7,102
19307,221,Browne Walter S (USA),White,Bg4,103
19308,221,Fischer Robert J (USA),Black,Be7,104
19309,221,Browne Walter S (USA),White,Kd5,105
19310,221,Fischer Robert J (USA),Black,Nc6,106
19311,221,Browne Walter S (USA),White,Rab2,107
19312,221,Fischer Robert J (USA),Black,Nd8,108
19313,221,Browne Walter S (USA),White,Rb1,109
19314,221,Fischer Robert J (USA),Black,Bf8,110
19315,221,Browne Walter S (USA),White,R1b2,111
19316,221,Fischer Robert J (USA),Black,Be7,112
19317,221,Browne Walter S (USA),White,Rg2,113
19318,221,Fischer Robert J (USA),Black,Kh8,114
19319,221,Browne Walter S (USA),White,Ra2,115
19320,221,Fischer Robert J (USA),Black,Kg7,116
19321,221,Browne Walter S (USA),White,Ra8,117
19322,221,Fischer Robert J (USA),Black,Bh4,118
19323,221,Browne Walter S (USA),White,Rb8,119
19324,221,Fischer Robert J (USA),Black,Rf7,120
19325,221,Browne Walter S (USA),White,Rb2,121
19326,221,Fischer Robert J (USA),Black,Kh6,122
19327,221,Browne Walter S (USA),White,Rb6+,123
19328,221,Fischer Robert J (USA),Black,Kg7,124
19329,221,Browne Walter S (USA),White,Rb3,125
19330,221,Fischer Robert J (USA),Black,h5,126
19331,221,Browne Walter S (USA),White,Bc8,127
19332,221,Fischer Robert J (USA),Black,Be7,128
19333,221,Browne Walter S (USA),White,Rb5,129
19334,221,Fischer Robert J (USA),Black,Rf3,130
19335,221,Browne Walter S (USA),White,Bxb7,131
19336,221,Fischer Robert J (USA),Black,Rxh3,132
19337,221,Browne Walter S (USA),White,c6,133
19338,221,Fischer Robert J (USA),Black,Rc3,134
19339,221,Browne Walter S (USA),White,Ra8,135
19340,221,Fischer Robert J (USA),Black,h4,136
19341,221,Browne Walter S (USA),White,Ra4,137
19342,221,Fischer Robert J (USA),Black,h3,138
19343,221,Browne Walter S (USA),White,Rc4,139
19344,221,Fischer Robert J (USA),Black,h2,140
19345,221,Browne Walter S (USA),White,Rb1,141
19346,221,Fischer Robert J (USA),Black,Rxc4,142
19347,221,Browne Walter S (USA),White,Kxc4,143
19348,221,Fischer Robert J (USA),Black,Bd6,144
19349,221,Browne Walter S (USA),White,Kd5,145
19350,221,Fischer Robert J (USA),Black,Bg3,146
19351,221,Browne Walter S (USA),White,Bc8,147
19352,221,Fischer Robert J (USA),Black,Kf7,148
19353,221,Browne Walter S (USA),White,Bh3,149
19354,221,Fischer Robert J (USA),Black,Ke7,150
19355,221,Browne Walter S (USA),White,Rc1,151
19356,221,Fischer Robert J (USA),Black,Kf6,152
19357,221,Browne Walter S (USA),White,Ra1,153
19358,221,Fischer Robert J (USA),Black,Ke7,154
19359,221,Browne Walter S (USA),White,Rf1,155
19360,221,Fischer Robert J (USA),Black,Nf7,156
19361,221,Browne Walter S (USA),White,Bg2,157
19362,221,Fischer Robert J (USA),Black,Ng5,158
19363,221,Browne Walter S (USA),White,Kc5,159
19364,221,Fischer Robert J (USA),Black,Ne6+,160
19365,221,Browne Walter S (USA),White,Kb6,161
19366,221,Fischer Robert J (USA),Black,Bc7+,162
19367,221,Browne Walter S (USA),White,Kb7,163
19368,221,Fischer Robert J (USA),Black,Bd6,164
19369,221,Browne Walter S (USA),White,Bd5,165
19370,221,Fischer Robert J (USA),Black,Nc5+,166
19371,221,Browne Walter S (USA),White,Kb6,167
19372,221,Fischer Robert J (USA),Black,Na4+,168
19373,221,Browne Walter S (USA),White,Ka5,169
19374,221,Fischer Robert J (USA),Black,Nc5,170
19375,221,Browne Walter S (USA),White,Kb5,171
19376,221,Fischer Robert J (USA),Black,Kd8,172
19377,221,Browne Walter S (USA),White,Rf7,173
19378,221,Fischer Robert J (USA),Black,Kc8,174
19379,221,Browne Walter S (USA),White,c7,175
19380,221,Fischer Robert J (USA),Black,Nd7,176
19381,221,Browne Walter S (USA),White,Kc6,177
19382,221,Fischer Robert J (USA),Black,h1=Q,178
19383,221,Browne Walter S (USA),White,Bxh1,179
19384,221,Fischer Robert J (USA),Black,Ne5+,180
19385,221,Browne Walter S (USA),White,Kb6,181
19386,221,Fischer Robert J (USA),Black,Bc5+,182
19387,221,Browne Walter S (USA),White,Kxc5,183
19388,221,Fischer Robert J (USA),Black,Nxf7,184
19389,221,Browne Walter S (USA),White,Kb6,185
19390,221,Fischer Robert J (USA),Black,Nd6,186
19391,221,Browne Walter S (USA),White,Bd5,187
19392,221,Fischer Robert J (USA),Black,Kd7,188
19393,221,Browne Walter S (USA),White,Bc6+,189
19394,221,Fischer Robert J (USA),Black,Kc8,190
19395,221,Browne Walter S (USA),White,Bd5,191
19396,221,Fischer Robert J (USA),Black,Kd7,192
19397,221,Browne Walter S (USA),White,Bb3,193
19398,221,Fischer Robert J (USA),Black,Nc8+,194
19399,221,Browne Walter S (USA),White,Kb7,195
19400,221,Fischer Robert J (USA),Black,Ne7,196
19401,222,Fischer Robert J (USA),White,e4,1
19402,222,Korchnoi Viktor (SUI),Black,c5,2
19403,222,Fischer Robert J (USA),White,Nf3,3
19404,222,Korchnoi Viktor (SUI),Black,e6,4
19405,222,Fischer Robert J (USA),White,d4,5
19406,222,Korchnoi Viktor (SUI),Black,cxd4,6
19407,222,Fischer Robert J (USA),White,Nxd4,7
19408,222,Korchnoi Viktor (SUI),Black,Nc6,8
19409,222,Fischer Robert J (USA),White,Nc3,9
19410,222,Korchnoi Viktor (SUI),Black,d6,10
19411,222,Fischer Robert J (USA),White,Bc4,11
19412,222,Korchnoi Viktor (SUI),Black,Nf6,12
19413,222,Fischer Robert J (USA),White,Bb3,13
19414,222,Korchnoi Viktor (SUI),Black,Be7,14
19415,222,Fischer Robert J (USA),White,Be3,15
19416,222,Korchnoi Viktor (SUI),Black,O-O,16
19417,222,Fischer Robert J (USA),White,O-O,17
19418,222,Korchnoi Viktor (SUI),Black,Nxd4,18
19419,222,Fischer Robert J (USA),White,Bxd4,19
19420,222,Korchnoi Viktor (SUI),Black,b5,20
19421,222,Fischer Robert J (USA),White,Nxb5,21
19422,222,Korchnoi Viktor (SUI),Black,Ba6,22
19423,222,Fischer Robert J (USA),White,c4,23
19424,222,Korchnoi Viktor (SUI),Black,Bxb5,24
19425,222,Fischer Robert J (USA),White,cxb5,25
19426,222,Korchnoi Viktor (SUI),Black,Nxe4,26
19427,222,Fischer Robert J (USA),White,Qg4,27
19428,222,Korchnoi Viktor (SUI),Black,Nf6,28
19429,222,Fischer Robert J (USA),White,Qe2,29
19430,222,Korchnoi Viktor (SUI),Black,Nd7,30
19431,222,Fischer Robert J (USA),White,Qe3,31
19432,222,Korchnoi Viktor (SUI),Black,Bf6,32
19433,222,Fischer Robert J (USA),White,Bxa7,33
19434,222,Korchnoi Viktor (SUI),Black,Qa5,34
19435,222,Fischer Robert J (USA),White,b6,35
19436,222,Korchnoi Viktor (SUI),Black,Bd8,36
19437,222,Fischer Robert J (USA),White,Rad1,37
19438,222,Korchnoi Viktor (SUI),Black,Nxb6,38
19439,222,Fischer Robert J (USA),White,Bxb6,39
19440,222,Korchnoi Viktor (SUI),Black,Bxb6,40
19441,222,Fischer Robert J (USA),White,Qd2,41
19442,222,Korchnoi Viktor (SUI),Black,d5,42
19443,222,Fischer Robert J (USA),White,Qxa5,43
19444,222,Korchnoi Viktor (SUI),Black,Rxa5,44
19445,222,Fischer Robert J (USA),White,Rc1,45
19446,222,Korchnoi Viktor (SUI),Black,Bd4,46
19447,222,Fischer Robert J (USA),White,Rc2,47
19448,222,Korchnoi Viktor (SUI),Black,g5,48
19449,222,Fischer Robert J (USA),White,Rd1,49
19450,222,Korchnoi Viktor (SUI),Black,Be5,50
19451,222,Fischer Robert J (USA),White,Re1,51
19452,222,Korchnoi Viktor (SUI),Black,Bd6,52
19453,222,Fischer Robert J (USA),White,Rc6,53
19454,222,Korchnoi Viktor (SUI),Black,Rd8,54
19455,222,Fischer Robert J (USA),White,Rec1,55
19456,222,Korchnoi Viktor (SUI),Black,Be5,56
19457,222,Fischer Robert J (USA),White,R1c2,57
19458,222,Korchnoi Viktor (SUI),Black,Rb8,58
19459,222,Fischer Robert J (USA),White,g3,59
19460,222,Korchnoi Viktor (SUI),Black,Rab5,60
19461,222,Fischer Robert J (USA),White,Kf1,61
19462,222,Korchnoi Viktor (SUI),Black,R5b6,62
19463,222,Fischer Robert J (USA),White,R6c5,63
19464,222,Korchnoi Viktor (SUI),Black,Kg7,64
19465,222,Fischer Robert J (USA),White,Re2,65
19466,222,Korchnoi Viktor (SUI),Black,Kf6,66
19467,222,Fischer Robert J (USA),White,Rcc2,67
19468,222,Korchnoi Viktor (SUI),Black,h5,68
19469,222,Fischer Robert J (USA),White,Re3,69
19470,222,Korchnoi Viktor (SUI),Black,h4,70
19471,222,Fischer Robert J (USA),White,Rce2,71
19472,222,Korchnoi Viktor (SUI),Black,Bd6,72
19473,222,Fischer Robert J (USA),White,Rf3+,73
19474,222,Korchnoi Viktor (SUI),Black,Kg7,74
19475,222,Fischer Robert J (USA),White,Rc3,75
19476,222,Korchnoi Viktor (SUI),Black,Rb4,76
19477,222,Fischer Robert J (USA),White,Kg2,77
19478,222,Korchnoi Viktor (SUI),Black,R8b7,78
19479,222,Fischer Robert J (USA),White,Rc6,79
19480,222,Korchnoi Viktor (SUI),Black,R4b6,80
19481,222,Fischer Robert J (USA),White,Rxb6,81
19482,222,Korchnoi Viktor (SUI),Black,Rxb6,82
19483,222,Fischer Robert J (USA),White,Bd1,83
19484,222,Korchnoi Viktor (SUI),Black,Kf6,84
19485,222,Fischer Robert J (USA),White,Rd2,85
19486,222,Korchnoi Viktor (SUI),Black,Be5,86
19487,222,Fischer Robert J (USA),White,b3,87
19488,222,Korchnoi Viktor (SUI),Black,Ke7,88
19489,222,Fischer Robert J (USA),White,g4,89
19490,222,Korchnoi Viktor (SUI),Black,Kd6,90
19491,222,Fischer Robert J (USA),White,Rc2,91
19492,222,Korchnoi Viktor (SUI),Black,Rb8,92
19493,222,Fischer Robert J (USA),White,h3,93
19494,222,Korchnoi Viktor (SUI),Black,Bd4,94
19495,222,Fischer Robert J (USA),White,Be2,95
19496,222,Korchnoi Viktor (SUI),Black,Bc5,96
19497,222,Fischer Robert J (USA),White,Rc3,97
19498,222,Korchnoi Viktor (SUI),Black,Bb4,98
19499,222,Fischer Robert J (USA),White,Rc2,99
19500,222,Korchnoi Viktor (SUI),Black,Ba5,100
19501,222,Fischer Robert J (USA),White,Kf1,101
19502,222,Korchnoi Viktor (SUI),Black,Rb4,102
19503,222,Fischer Robert J (USA),White,Rc8,103
19504,222,Korchnoi Viktor (SUI),Black,Bb6,104
