"X";"game";"player";"color";"move";"turn"
4448;67;"Rossolimo, Nicholas";"White";"Nf3";3
4449;67;"Dunkelblum, Arthur";"Black";"Nc6";4
4450;67;"Rossolimo, Nicholas";"White";"Bc4";5
4451;67;"Dunkelblum, Arthur";"Black";"Bc5";6
4452;67;"Rossolimo, Nicholas";"White";"c3";7
4453;67;"Dunkelblum, Arthur";"Black";"Nf6";8
4454;67;"Rossolimo, Nicholas";"White";"d4";9
4455;67;"Dunkelblum, Arthur";"Black";"exd4";10
4529;68;"Karaklajic, Nikola";"White";"e4";1
4530;68;"Alexander, Conel H O'D";"Black";"e5";2
4531;68;"Karaklajic, Nikola";"White";"Nf3";3
4532;68;"Alexander, Conel H O'D";"Black";"Nc6";4
4533;68;"Karaklajic, Nikola";"White";"Bc4";5
4534;68;"Alexander, Conel H O'D";"Black";"Bc5";6
4535;68;"Karaklajic, Nikola";"White";"c3";7
4536;68;"Alexander, Conel H O'D";"Black";"Nf6";8
4537;68;"Karaklajic, Nikola";"White";"d4";9
4538;68;"Alexander, Conel H O'D";"Black";"exd4";10
4642;69;"Bouwmeester, Hans";"White";"e4";1
4643;69;"Donner, Jan-Hein";"Black";"e5";2
4644;69;"Bouwmeester, Hans";"White";"Nf3";3
4645;69;"Donner, Jan-Hein";"Black";"Nc6";4
4646;69;"Bouwmeester, Hans";"White";"Bc4";5
4647;69;"Donner, Jan-Hein";"Black";"Bc5";6
4648;69;"Bouwmeester, Hans";"White";"c3";7
4649;69;"Donner, Jan-Hein";"Black";"Nf6";8
4650;69;"Bouwmeester, Hans";"White";"b4";9
4651;69;"Donner, Jan-Hein";"Black";"Bb6";10
4755;70;"Karaklajic, Nikola";"White";"e4";1
4756;70;"Gligoric, Svetozar";"Black";"e5";2
4757;70;"Karaklajic, Nikola";"White";"Nf3";3
4758;70;"Gligoric, Svetozar";"Black";"Nc6";4
4759;70;"Karaklajic, Nikola";"White";"Bc4";5
4760;70;"Gligoric, Svetozar";"Black";"Bc5";6
4761;70;"Karaklajic, Nikola";"White";"c3";7
4762;70;"Gligoric, Svetozar";"Black";"Nf6";8
4763;70;"Karaklajic, Nikola";"White";"d4";9
4764;70;"Gligoric, Svetozar";"Black";"exd4";10
4793;71;"Paoli, Enrico";"White";"e4";1
4794;71;"Bernstein, Ossip S";"Black";"e5";2
4795;71;"Paoli, Enrico";"White";"Nf3";3
4796;71;"Bernstein, Ossip S";"Black";"Nc6";4
4797;71;"Paoli, Enrico";"White";"Bc4";5
4798;71;"Bernstein, Ossip S";"Black";"Bc5";6
4799;71;"Paoli, Enrico";"White";"c3";7
4800;71;"Bernstein, Ossip S";"Black";"Nf6";8
4801;71;"Paoli, Enrico";"White";"d4";9
4802;71;"Bernstein, Ossip S";"Black";"exd4";10
4945;72;"Rossetto, Hector D";"White";"e4";1
4946;72;"Lisboa, R";"Black";"e5";2
4947;72;"Rossetto, Hector D";"White";"Nf3";3
4948;72;"Lisboa, R";"Black";"Nc6";4
4949;72;"Rossetto, Hector D";"White";"Bc4";5
4950;72;"Lisboa, R";"Black";"Bc5";6
4951;72;"Rossetto, Hector D";"White";"c3";7
4952;72;"Lisboa, R";"Black";"Nf6";8
4953;72;"Rossetto, Hector D";"White";"d4";9
4954;72;"Lisboa, R";"Black";"exd4";10
4996;73;"Spassky, Boris V";"White";"e4";1
4997;73;"Petrosian, Tigran V";"Black";"e5";2
4998;73;"Spassky, Boris V";"White";"Nf3";3
4999;73;"Petrosian, Tigran V";"Black";"Nc6";4
5000;73;"Spassky, Boris V";"White";"Bc4";5
5001;73;"Petrosian, Tigran V";"Black";"Bc5";6
5002;73;"Spassky, Boris V";"White";"c3";7
5003;73;"Petrosian, Tigran V";"Black";"Nf6";8
5004;73;"Spassky, Boris V";"White";"Qe2";9
5005;73;"Petrosian, Tigran V";"Black";"O-O";10
5035;74;"Cardoso, Radolfo Tan";"White";"e4";1
5036;74;"Cassidy, Paul";"Black";"e5";2
5037;74;"Cardoso, Radolfo Tan";"White";"Nf3";3
5038;74;"Cassidy, Paul";"Black";"Nc6";4
5039;74;"Cardoso, Radolfo Tan";"White";"Bc4";5
5040;74;"Cassidy, Paul";"Black";"Bc5";6
5041;74;"Cardoso, Radolfo Tan";"White";"c3";7
5042;74;"Cassidy, Paul";"Black";"Nf6";8
5043;74;"Cardoso, Radolfo Tan";"White";"d4";9
5044;74;"Cassidy, Paul";"Black";"exd4";10
5119;75;"Crabbendam, H";"White";"e4";1
5120;75;"Hartoch, Robert G";"Black";"e5";2
5121;75;"Crabbendam, H";"White";"Nf3";3
5122;75;"Hartoch, Robert G";"Black";"Nc6";4
5123;75;"Crabbendam, H";"White";"Bc4";5
5124;75;"Hartoch, Robert G";"Black";"Nf6";6
5125;75;"Crabbendam, H";"White";"d3";7
5126;75;"Hartoch, Robert G";"Black";"Bc5";8
5127;75;"Crabbendam, H";"White";"c3";9
5128;75;"Hartoch, Robert G";"Black";"O-O";10
5241;76;"Minic, Dragoljub";"White";"e4";1
5242;76;"Portisch, Lajos";"Black";"e5";2
5243;76;"Minic, Dragoljub";"White";"Nf3";3
5244;76;"Portisch, Lajos";"Black";"Nc6";4
5245;76;"Minic, Dragoljub";"White";"d4";5
5246;76;"Portisch, Lajos";"Black";"exd4";6
5247;76;"Minic, Dragoljub";"White";"Bc4";7
5248;76;"Portisch, Lajos";"Black";"Bc5";8
5249;76;"Minic, Dragoljub";"White";"c3";9
5250;76;"Portisch, Lajos";"Black";"Nf6";10
5327;77;"Markland, Peter R";"White";"e4";1
5328;77;"Ludgate, Alan T";"Black";"e5";2
5329;77;"Markland, Peter R";"White";"Nf3";3
5330;77;"Ludgate, Alan T";"Black";"Nc6";4
5331;77;"Markland, Peter R";"White";"Bc4";5
5332;77;"Ludgate, Alan T";"Black";"Bc5";6
5333;77;"Markland, Peter R";"White";"c3";7
5334;77;"Ludgate, Alan T";"Black";"Nf6";8
5335;77;"Markland, Peter R";"White";"d4";9
5336;77;"Ludgate, Alan T";"Black";"exd4";10
5380;78;"Lutikov, Anatoly S";"White";"e4";1
5381;78;"Van Scheltinga, Theo D";"Black";"e5";2
5382;78;"Lutikov, Anatoly S";"White";"Nf3";3
5383;78;"Van Scheltinga, Theo D";"Black";"Nc6";4
5384;78;"Lutikov, Anatoly S";"White";"Bc4";5
5385;78;"Van Scheltinga, Theo D";"Black";"Bc5";6
5386;78;"Lutikov, Anatoly S";"White";"d3";7
5387;78;"Van Scheltinga, Theo D";"Black";"d6";8
5388;78;"Lutikov, Anatoly S";"White";"c3";9
5389;78;"Van Scheltinga, Theo D";"Black";"Nf6";10
5447;79;"Rossolimo, Nicholas";"White";"e4";1
5448;79;"Portisch, Lajos";"Black";"e5";2
5449;79;"Rossolimo, Nicholas";"White";"Nf3";3
5450;79;"Portisch, Lajos";"Black";"Nc6";4
5451;79;"Rossolimo, Nicholas";"White";"Bc4";5
5452;79;"Portisch, Lajos";"Black";"Bc5";6
5453;79;"Rossolimo, Nicholas";"White";"c3";7
5454;79;"Portisch, Lajos";"Black";"Nf6";8
5455;79;"Rossolimo, Nicholas";"White";"d4";9
5456;79;"Portisch, Lajos";"Black";"exd4";10
5485;80;"Espig, Lutz";"White";"e4";1
5486;80;"Liebert, Heinz";"Black";"e5";2
5487;80;"Espig, Lutz";"White";"Nf3";3
5488;80;"Liebert, Heinz";"Black";"Nc6";4
5489;80;"Espig, Lutz";"White";"d4";5
5490;80;"Liebert, Heinz";"Black";"exd4";6
5491;80;"Espig, Lutz";"White";"Bc4";7
5492;80;"Liebert, Heinz";"Black";"Bc5";8
5493;80;"Espig, Lutz";"White";"c3";9
5494;80;"Liebert, Heinz";"Black";"Nf6";10
5527;81;"Andersson, Ulf";"White";"e4";1
5528;81;"Johansson, Martin";"Black";"e5";2
5529;81;"Andersson, Ulf";"White";"Nf3";3
5530;81;"Johansson, Martin";"Black";"Nc6";4
5531;81;"Andersson, Ulf";"White";"Bc4";5
5532;81;"Johansson, Martin";"Black";"Bc5";6
5533;81;"Andersson, Ulf";"White";"c3";7
5534;81;"Johansson, Martin";"Black";"Nf6";8
5535;81;"Andersson, Ulf";"White";"d4";9
5536;81;"Johansson, Martin";"Black";"exd4";10
5640;82;"Bredewout, Henk";"White";"e4";1
5641;82;"Honfi, Karoly";"Black";"e5";2
5642;82;"Bredewout, Henk";"White";"Nf3";3
5643;82;"Honfi, Karoly";"Black";"Nc6";4
5644;82;"Bredewout, Henk";"White";"Bc4";5
5645;82;"Honfi, Karoly";"Black";"Bc5";6
5646;82;"Bredewout, Henk";"White";"c3";7
5647;82;"Honfi, Karoly";"Black";"Nf6";8
5648;82;"Bredewout, Henk";"White";"d4";9
5649;82;"Honfi, Karoly";"Black";"exd4";10
5686;83;"Paoli, Enrico";"White";"e4";1
5687;83;"Nikolic, Stanimir";"Black";"e5";2
5688;83;"Paoli, Enrico";"White";"Nf3";3
5689;83;"Nikolic, Stanimir";"Black";"Nc6";4
5690;83;"Paoli, Enrico";"White";"Bc4";5
5691;83;"Nikolic, Stanimir";"Black";"Bc5";6
5692;83;"Paoli, Enrico";"White";"c3";7
5693;83;"Nikolic, Stanimir";"Black";"Nf6";8
5694;83;"Paoli, Enrico";"White";"b4";9
5695;83;"Nikolic, Stanimir";"Black";"Bb6";10
5762;84;"Mestel, Jonathan";"White";"e4";1
5763;84;"Hindle, Owen M";"Black";"e5";2
5764;84;"Mestel, Jonathan";"White";"Nf3";3
5765;84;"Hindle, Owen M";"Black";"Nc6";4
5766;84;"Mestel, Jonathan";"White";"Bc4";5
5767;84;"Hindle, Owen M";"Black";"Bc5";6
5768;84;"Mestel, Jonathan";"White";"c3";7
5769;84;"Hindle, Owen M";"Black";"Nf6";8
5770;84;"Mestel, Jonathan";"White";"d4";9
5771;84;"Hindle, Owen M";"Black";"exd4";10
5923;85;"Kupreianov, George";"White";"e4";1
5924;85;"Amos, Bruce M";"Black";"e5";2
5925;85;"Kupreianov, George";"White";"Nf3";3
5926;85;"Amos, Bruce M";"Black";"Nc6";4
5927;85;"Kupreianov, George";"White";"Bc4";5
5928;85;"Amos, Bruce M";"Black";"Bc5";6
5929;85;"Kupreianov, George";"White";"c3";7
5930;85;"Amos, Bruce M";"Black";"Nf6";8
5931;85;"Kupreianov, George";"White";"b4";9
5932;85;"Amos, Bruce M";"Black";"Bb6";10
6007;86;"Timman, Jan H";"White";"e4";1
6008;86;"Donner, Jan-Hein";"Black";"e5";2
6009;86;"Timman, Jan H";"White";"Nf3";3
6010;86;"Donner, Jan-Hein";"Black";"Nc6";4
6011;86;"Timman, Jan H";"White";"Bc4";5
6012;86;"Donner, Jan-Hein";"Black";"Bc5";6
6013;86;"Timman, Jan H";"White";"c3";7
6014;86;"Donner, Jan-Hein";"Black";"Nf6";8
6015;86;"Timman, Jan H";"White";"d4";9
6016;86;"Donner, Jan-Hein";"Black";"exd4";10
6047;87;"Ochoa de Echaguen, Javier";"White";"e4";1
6048;87;"Bichsel, Walter";"Black";"e5";2
6049;87;"Ochoa de Echaguen, Javier";"White";"Nf3";3
6050;87;"Bichsel, Walter";"Black";"Nc6";4
6051;87;"Ochoa de Echaguen, Javier";"White";"Bc4";5
6052;87;"Bichsel, Walter";"Black";"Bc5";6
6053;87;"Ochoa de Echaguen, Javier";"White";"c3";7
6054;87;"Bichsel, Walter";"Black";"Nf6";8
6055;87;"Ochoa de Echaguen, Javier";"White";"d4";9
6056;87;"Bichsel, Walter";"Black";"exd4";10
6129;88;"Timman, Jan H";"White";"e4";1
6130;88;"Smejkal, Jan";"Black";"e5";2
6131;88;"Timman, Jan H";"White";"Nf3";3
6132;88;"Smejkal, Jan";"Black";"Nc6";4
6133;88;"Timman, Jan H";"White";"Bc4";5
6134;88;"Smejkal, Jan";"Black";"Bc5";6
6135;88;"Timman, Jan H";"White";"c3";7
6136;88;"Smejkal, Jan";"Black";"Nf6";8
6137;88;"Timman, Jan H";"White";"b4";9
6138;88;"Smejkal, Jan";"Black";"Bb6";10
6208;89;"Ljubojevic, Ljubomir";"White";"e4";1
6209;89;"Furman, Semyen A";"Black";"e5";2
6210;89;"Ljubojevic, Ljubomir";"White";"Nf3";3
6211;89;"Furman, Semyen A";"Black";"Nc6";4
6212;89;"Ljubojevic, Ljubomir";"White";"Bc4";5
6213;89;"Furman, Semyen A";"Black";"Bc5";6
6214;89;"Ljubojevic, Ljubomir";"White";"c3";7
6215;89;"Furman, Semyen A";"Black";"Nf6";8
6216;89;"Ljubojevic, Ljubomir";"White";"b4";9
6217;89;"Furman, Semyen A";"Black";"Bb6";10
6273;90;"Maciejewski, Andrzej";"White";"e4";1
6274;90;"Filip, Miroslav";"Black";"e5";2
6275;90;"Maciejewski, Andrzej";"White";"Nf3";3
6276;90;"Filip, Miroslav";"Black";"Nc6";4
6277;90;"Maciejewski, Andrzej";"White";"Bc4";5
6278;90;"Filip, Miroslav";"Black";"Bc5";6
6279;90;"Maciejewski, Andrzej";"White";"c3";7
6280;90;"Filip, Miroslav";"Black";"Nf6";8
6281;90;"Maciejewski, Andrzej";"White";"d4";9
6282;90;"Filip, Miroslav";"Black";"exd4";10
6318;91;"Makarichev, Sergey Y";"White";"e4";1
6319;91;"Nikolac, Juraj";"Black";"e5";2
6320;91;"Makarichev, Sergey Y";"White";"Nf3";3
6321;91;"Nikolac, Juraj";"Black";"Nc6";4
6322;91;"Makarichev, Sergey Y";"White";"Bc4";5
6323;91;"Nikolac, Juraj";"Black";"Bc5";6
6324;91;"Makarichev, Sergey Y";"White";"c3";7
6325;91;"Nikolac, Juraj";"Black";"Nf6";8
6326;91;"Makarichev, Sergey Y";"White";"d3";9
6327;91;"Nikolac, Juraj";"Black";"d6";10
6455;92;"Cafferty, Bernard";"White";"e4";1
6456;92;"Corden, Martyn J";"Black";"e5";2
6457;92;"Cafferty, Bernard";"White";"Nf3";3
6458;92;"Corden, Martyn J";"Black";"Nc6";4
6459;92;"Cafferty, Bernard";"White";"Bc4";5
6460;92;"Corden, Martyn J";"Black";"Nf6";6
6461;92;"Cafferty, Bernard";"White";"d3";7
6462;92;"Corden, Martyn J";"Black";"Bc5";8
6463;92;"Cafferty, Bernard";"White";"c3";9
6464;92;"Corden, Martyn J";"Black";"O-O";10
6491;93;"Sveshnikov, Evgeny E";"White";"e4";1
6492;93;"Barczay, Laszlo";"Black";"e5";2
6493;93;"Sveshnikov, Evgeny E";"White";"Nf3";3
6494;93;"Barczay, Laszlo";"Black";"Nc6";4
6495;93;"Sveshnikov, Evgeny E";"White";"Bc4";5
6496;93;"Barczay, Laszlo";"Black";"Bc5";6
6497;93;"Sveshnikov, Evgeny E";"White";"c3";7
6498;93;"Barczay, Laszlo";"Black";"Nf6";8
6499;93;"Sveshnikov, Evgeny E";"White";"d4";9
6500;93;"Barczay, Laszlo";"Black";"exd4";10
6528;94;"Mestel, Jonathan";"White";"e4";1
6529;94;"Hort, Vlastimil";"Black";"e5";2
6530;94;"Mestel, Jonathan";"White";"Nf3";3
6531;94;"Hort, Vlastimil";"Black";"Nc6";4
6532;94;"Mestel, Jonathan";"White";"Bc4";5
6533;94;"Hort, Vlastimil";"Black";"Bc5";6
6534;94;"Mestel, Jonathan";"White";"c3";7
6535;94;"Hort, Vlastimil";"Black";"Nf6";8
6536;94;"Mestel, Jonathan";"White";"d4";9
6537;94;"Hort, Vlastimil";"Black";"exd4";10
6566;95;"Miles, Anthony J";"White";"e4";1
6567;95;"Keogh, Eamon";"Black";"e5";2
6568;95;"Miles, Anthony J";"White";"Nf3";3
6569;95;"Keogh, Eamon";"Black";"Nc6";4
6570;95;"Miles, Anthony J";"White";"Bc4";5
6571;95;"Keogh, Eamon";"Black";"Bc5";6
6572;95;"Miles, Anthony J";"White";"c3";7
6573;95;"Keogh, Eamon";"Black";"Nf6";8
6574;95;"Miles, Anthony J";"White";"d3";9
6575;95;"Keogh, Eamon";"Black";"d6";10
6625;96;"Gaprindashvili, Nona T";"White";"e4";1
6626;96;"Chiburdanidze, Maia G";"Black";"e5";2
6627;96;"Gaprindashvili, Nona T";"White";"Nf3";3
6628;96;"Chiburdanidze, Maia G";"Black";"Nc6";4
6629;96;"Gaprindashvili, Nona T";"White";"Bc4";5
6630;96;"Chiburdanidze, Maia G";"Black";"Bc5";6
6631;96;"Gaprindashvili, Nona T";"White";"d3";7
6632;96;"Chiburdanidze, Maia G";"Black";"Nf6";8
6633;96;"Gaprindashvili, Nona T";"White";"c3";9
6634;96;"Chiburdanidze, Maia G";"Black";"d6";10
6708;97;"Giorgadze, Tamaz";"White";"e4";1
6709;97;"Kholmov, Ratmir D";"Black";"e5";2
6710;97;"Giorgadze, Tamaz";"White";"Nf3";3
6711;97;"Kholmov, Ratmir D";"Black";"Nc6";4
6712;97;"Giorgadze, Tamaz";"White";"Bc4";5
6713;97;"Kholmov, Ratmir D";"Black";"Bc5";6
6714;97;"Giorgadze, Tamaz";"White";"c3";7
6715;97;"Kholmov, Ratmir D";"Black";"Nf6";8
6716;97;"Giorgadze, Tamaz";"White";"d3";9
6717;97;"Kholmov, Ratmir D";"Black";"d6";10
6743;98;"Miles, Anthony J";"White";"e4";1
6744;98;"Nikolac, Juraj";"Black";"e5";2
6745;98;"Miles, Anthony J";"White";"Nf3";3
6746;98;"Nikolac, Juraj";"Black";"Nc6";4
6747;98;"Miles, Anthony J";"White";"Bc4";5
6748;98;"Nikolac, Juraj";"Black";"Bc5";6
6749;98;"Miles, Anthony J";"White";"c3";7
6750;98;"Nikolac, Juraj";"Black";"Nf6";8
6751;98;"Miles, Anthony J";"White";"d3";9
6752;98;"Nikolac, Juraj";"Black";"d6";10
6827;99;"Enklaar, Bertus F";"White";"e4";1
6828;99;"Timman, Jan H";"Black";"e5";2
6829;99;"Enklaar, Bertus F";"White";"Nf3";3
6830;99;"Timman, Jan H";"Black";"Nc6";4
6831;99;"Enklaar, Bertus F";"White";"Bc4";5
6832;99;"Timman, Jan H";"Black";"Bc5";6
6833;99;"Enklaar, Bertus F";"White";"c3";7
6834;99;"Timman, Jan H";"Black";"Nf6";8
6835;99;"Enklaar, Bertus F";"White";"d4";9
6836;99;"Timman, Jan H";"Black";"exd4";10
6881;100;"Nunn, John D M";"White";"e4";1
6882;100;"Knox, Victor W";"Black";"e5";2
6883;100;"Nunn, John D M";"White";"Nf3";3
6884;100;"Knox, Victor W";"Black";"Nc6";4
6885;100;"Nunn, John D M";"White";"Bc4";5
6886;100;"Knox, Victor W";"Black";"Nf6";6
6887;100;"Nunn, John D M";"White";"d3";7
6888;100;"Knox, Victor W";"Black";"Bc5";8
6889;100;"Nunn, John D M";"White";"c3";9
6890;100;"Knox, Victor W";"Black";"d6";10
6932;101;"Ghinda, Mihail-Viorel";"White";"e4";1
6933;101;"Hermann, Manfred";"Black";"e5";2
6934;101;"Ghinda, Mihail-Viorel";"White";"Nf3";3
6935;101;"Hermann, Manfred";"Black";"Nc6";4
6936;101;"Ghinda, Mihail-Viorel";"White";"Bc4";5
6937;101;"Hermann, Manfred";"Black";"Nf6";6
6938;101;"Ghinda, Mihail-Viorel";"White";"d3";7
6939;101;"Hermann, Manfred";"Black";"Bc5";8
6940;101;"Ghinda, Mihail-Viorel";"White";"c3";9
6941;101;"Hermann, Manfred";"Black";"Qe7";10
7014;102;"Tseshkovsky, Vitaly V";"White";"e4";1
7015;102;"Nikolic, Predrag";"Black";"e5";2
7016;102;"Tseshkovsky, Vitaly V";"White";"Nf3";3
7017;102;"Nikolic, Predrag";"Black";"Nc6";4
7018;102;"Tseshkovsky, Vitaly V";"White";"Bc4";5
7019;102;"Nikolic, Predrag";"Black";"Bc5";6
7020;102;"Tseshkovsky, Vitaly V";"White";"d3";7
7021;102;"Nikolic, Predrag";"Black";"Nf6";8
7022;102;"Tseshkovsky, Vitaly V";"White";"c3";9
7023;102;"Nikolic, Predrag";"Black";"a6";10
7099;103;"Taulbut, Shaun M";"White";"e4";1
7100;103;"Toothill, John";"Black";"e5";2
7101;103;"Taulbut, Shaun M";"White";"Bc4";3
7102;103;"Toothill, John";"Black";"Nc6";4
7103;103;"Taulbut, Shaun M";"White";"Nf3";5
7104;103;"Toothill, John";"Black";"Bc5";6
7105;103;"Taulbut, Shaun M";"White";"d3";7
7106;103;"Toothill, John";"Black";"d6";8
7107;103;"Taulbut, Shaun M";"White";"c3";9
7108;103;"Toothill, John";"Black";"Nf6";10
7170;104;"Taulbut, Shaun M";"White";"e4";1
7171;104;"Watson, Ian R";"Black";"Nc6";2
7172;104;"Taulbut, Shaun M";"White";"Nf3";3
7173;104;"Watson, Ian R";"Black";"e5";4
7174;104;"Taulbut, Shaun M";"White";"Bc4";5
7175;104;"Watson, Ian R";"Black";"Bc5";6
7176;104;"Taulbut, Shaun M";"White";"d3";7
7177;104;"Watson, Ian R";"Black";"d6";8
7178;104;"Taulbut, Shaun M";"White";"Nbd2";9
7179;104;"Watson, Ian R";"Black";"Nf6";10
7238;105;"Kuijf, Marinus N";"White";"e4";1
7239;105;"Donner, Jan-Hein";"Black";"e5";2
7240;105;"Kuijf, Marinus N";"White";"Nf3";3
7241;105;"Donner, Jan-Hein";"Black";"Nc6";4
7242;105;"Kuijf, Marinus N";"White";"Bc4";5
7243;105;"Donner, Jan-Hein";"Black";"Bc5";6
7244;105;"Kuijf, Marinus N";"White";"d3";7
7245;105;"Donner, Jan-Hein";"Black";"Nf6";8
7246;105;"Kuijf, Marinus N";"White";"c3";9
7247;105;"Donner, Jan-Hein";"Black";"a6";10
7304;106;"Ermenkov, Evgenij P";"White";"e4";1
7305;106;"Pokojowczyk, Jerzy";"Black";"e5";2
7306;106;"Ermenkov, Evgenij P";"White";"Bc4";3
7307;106;"Pokojowczyk, Jerzy";"Black";"Nf6";4
7308;106;"Ermenkov, Evgenij P";"White";"d3";5
7309;106;"Pokojowczyk, Jerzy";"Black";"Nc6";6
7310;106;"Ermenkov, Evgenij P";"White";"Nf3";7
7311;106;"Pokojowczyk, Jerzy";"Black";"Bc5";8
7312;106;"Ermenkov, Evgenij P";"White";"c3";9
7313;106;"Pokojowczyk, Jerzy";"Black";"a6";10
7418;107;"Van Mil, Johannes A J";"White";"e4";1
7419;107;"Wedberg, Tom";"Black";"e5";2
7420;107;"Van Mil, Johannes A J";"White";"Nf3";3
7421;107;"Wedberg, Tom";"Black";"Nc6";4
7422;107;"Van Mil, Johannes A J";"White";"Bc4";5
7423;107;"Wedberg, Tom";"Black";"Nf6";6
7424;107;"Van Mil, Johannes A J";"White";"d3";7
7425;107;"Wedberg, Tom";"Black";"Bc5";8
7426;107;"Van Mil, Johannes A J";"White";"O-O";9
7427;107;"Wedberg, Tom";"Black";"d6";10
7520;108;"Winants, Luc";"White";"e4";1
7521;108;"Garbarino, Rodolfo";"Black";"e5";2
7522;108;"Winants, Luc";"White";"Nf3";3
7523;108;"Garbarino, Rodolfo";"Black";"Nc6";4
7524;108;"Winants, Luc";"White";"Bc4";5
7525;108;"Garbarino, Rodolfo";"Black";"Bc5";6
7526;108;"Winants, Luc";"White";"c3";7
7527;108;"Garbarino, Rodolfo";"Black";"Nf6";8
7528;108;"Winants, Luc";"White";"d3";9
7529;108;"Garbarino, Rodolfo";"Black";"a6";10
7584;109;"Wahls, Matthias";"White";"e4";1
7585;109;"Christensen, Jan";"Black";"e5";2
7586;109;"Wahls, Matthias";"White";"Nf3";3
7587;109;"Christensen, Jan";"Black";"Nc6";4
7588;109;"Wahls, Matthias";"White";"Bc4";5
7589;109;"Christensen, Jan";"Black";"Bc5";6
7590;109;"Wahls, Matthias";"White";"c3";7
7591;109;"Christensen, Jan";"Black";"Nf6";8
7592;109;"Wahls, Matthias";"White";"d3";9
7593;109;"Christensen, Jan";"Black";"d6";10
7625;110;"Kremer, Mark";"White";"e4";1
7626;110;"Brynell, Stellan";"Black";"e5";2
7627;110;"Kremer, Mark";"White";"Nf3";3
7628;110;"Brynell, Stellan";"Black";"Nc6";4
7629;110;"Kremer, Mark";"White";"Bc4";5
7630;110;"Brynell, Stellan";"Black";"Nf6";6
7631;110;"Kremer, Mark";"White";"d3";7
7632;110;"Brynell, Stellan";"Black";"Bc5";8
7633;110;"Kremer, Mark";"White";"O-O";9
7634;110;"Brynell, Stellan";"Black";"d6";10
7738;111;"Nunn, John D M";"White";"e4";1
7739;111;"Rodriguez, Amador C";"Black";"e5";2
7740;111;"Nunn, John D M";"White";"Bc4";3
7741;111;"Rodriguez, Amador C";"Black";"Nf6";4
7742;111;"Nunn, John D M";"White";"d3";5
7743;111;"Rodriguez, Amador C";"Black";"Nc6";6
7744;111;"Nunn, John D M";"White";"Nf3";7
7745;111;"Rodriguez, Amador C";"Black";"Bc5";8
7746;111;"Nunn, John D M";"White";"O-O";9
7747;111;"Rodriguez, Amador C";"Black";"d6";10
7919;112;"Nunn, John D M";"White";"e4";1
7920;112;"Hort, Vlastimil";"Black";"e5";2
7921;112;"Nunn, John D M";"White";"Bc4";3
7922;112;"Hort, Vlastimil";"Black";"Nc6";4
7923;112;"Nunn, John D M";"White";"Nf3";5
7924;112;"Hort, Vlastimil";"Black";"Bc5";6
7925;112;"Nunn, John D M";"White";"c3";7
7926;112;"Hort, Vlastimil";"Black";"Nf6";8
7927;112;"Nunn, John D M";"White";"d3";9
7928;112;"Hort, Vlastimil";"Black";"a6";10
8032;113;"Nunn, John D M";"White";"e4";1
8033;113;"Kavalek, Lubomir";"Black";"e5";2
8034;113;"Nunn, John D M";"White";"Bc4";3
8035;113;"Kavalek, Lubomir";"Black";"Nc6";4
8036;113;"Nunn, John D M";"White";"Nf3";5
8037;113;"Kavalek, Lubomir";"Black";"Nf6";6
8038;113;"Nunn, John D M";"White";"d3";7
8039;113;"Kavalek, Lubomir";"Black";"Bc5";8
8040;113;"Nunn, John D M";"White";"c3";9
8041;113;"Kavalek, Lubomir";"Black";"a6";10
8061;114;"Nikolic, Predrag";"White";"e4";1
8062;114;"Chandler, Murray G";"Black";"e5";2
8063;114;"Nikolic, Predrag";"White";"Nf3";3
8064;114;"Chandler, Murray G";"Black";"Nc6";4
8065;114;"Nikolic, Predrag";"White";"Bc4";5
8066;114;"Chandler, Murray G";"Black";"Bc5";6
8067;114;"Nikolic, Predrag";"White";"d3";7
8068;114;"Chandler, Murray G";"Black";"Nf6";8
8069;114;"Nikolic, Predrag";"White";"O-O";9
8070;114;"Chandler, Murray G";"Black";"d6";10
8166;115;"Chandler, Murray G";"White";"e4";1
8167;115;"Sampouw, Jacobus S";"Black";"e5";2
8168;115;"Chandler, Murray G";"White";"Nf3";3
8169;115;"Sampouw, Jacobus S";"Black";"Nc6";4
8170;115;"Chandler, Murray G";"White";"Bc4";5
8171;115;"Sampouw, Jacobus S";"Black";"Nf6";6
8172;115;"Chandler, Murray G";"White";"d3";7
8173;115;"Sampouw, Jacobus S";"Black";"Bc5";8
8174;115;"Chandler, Murray G";"White";"c3";9
8175;115;"Sampouw, Jacobus S";"Black";"d6";10
8239;116;"Kudrin, Sergey";"White";"e4";1
8240;116;"Thipsay, Praveen Mahadeo";"Black";"e5";2
8241;116;"Kudrin, Sergey";"White";"Nf3";3
8242;116;"Thipsay, Praveen Mahadeo";"Black";"Nc6";4
8243;116;"Kudrin, Sergey";"White";"Bc4";5
8244;116;"Thipsay, Praveen Mahadeo";"Black";"Nf6";6
8245;116;"Kudrin, Sergey";"White";"d3";7
8246;116;"Thipsay, Praveen Mahadeo";"Black";"Bc5";8
8247;116;"Kudrin, Sergey";"White";"c3";9
8248;116;"Thipsay, Praveen Mahadeo";"Black";"d6";10
8316;117;"Fries Nielsen, Jens Ove";"White";"e4";1
8317;117;"Brinck-Claussen, Bjorn";"Black";"e5";2
8318;117;"Fries Nielsen, Jens Ove";"White";"Nf3";3
8319;117;"Brinck-Claussen, Bjorn";"Black";"Nc6";4
